 ,Area,Mean,Min,Max
177,211.911,255,255,255
178,175.534,255,255,255
179,49.080,255,255,255
180,260.414,255,255,255
181,131.650,255,255,255
182,478.676,255,255,255
183,592.427,255,255,255
184,33.490,255,255,255
185,53.122,255,255,255
186,48.503,255,255,255
187,124.721,255,255,255
188,119.525,255,255,255
189,281.201,255,255,255
190,34001.594,255,255,255
191,184.772,255,255,255
192,85.457,255,255,255
193,319.310,255,255,255
194,218.840,255,255,255
195,4028.617,255,255,255
196,99.315,255,255,255
197,135.692,255,255,255
198,1433.719,255,255,255
199,298.523,255,255,255
200,99.893,255,255,255
201,68.135,255,255,255
202,165.140,255,255,255
203,735.048,255,255,255
204,235.007,255,255,255
205,470.015,255,255,255
206,151.860,255,255,255
207,2091.970,255,255,255
208,84.880,255,255,255
209,161.676,255,255,255
210,188.814,255,255,255
211,7399.559,255,255,255
212,95.851,255,255,255
213,51.390,255,255,255
214,122.412,255,255,255
215,5466.377,255,255,255
216,110.286,255,255,255
217,186.505,255,255,255
218,444.031,255,255,255
219,1292.830,255,255,255
220,273.117,255,255,255
221,150.705,255,255,255
222,61.783,255,255,255
223,14553.139,255,255,255
224,35968.843,255,255,255
225,531.798,255,255,255
226,698.093,255,255,255
227,1026.064,255,255,255
228,662.294,255,255,255
229,465.396,255,255,255
230,1287.633,255,255,255
231,454.425,255,255,255
232,1277.817,255,255,255
233,2936.727,255,255,255
234,82.570,255,255,255
235,47.925,255,255,255
236,47.348,255,255,255
237,388.600,255,255,255
238,57.741,255,255,255
239,2975.414,255,255,255
240,300.255,255,255,255
241,202.095,255,255,255
242,826.857,255,255,255
243,153.015,255,255,255
244,1142.125,255,255,255
245,291.594,255,255,255
246,342.406,255,255,255
247,376.474,255,255,255
248,2103.519,255,255,255
249,167.450,255,255,255
250,490.224,255,255,255
251,41.574,255,255,255
252,39.842,255,255,255
253,195.166,255,255,255
254,2316.007,255,255,255
255,108.554,255,255,255
256,562.401,255,255,255
257,284.088,255,255,255
258,359.729,255,255,255
259,82.570,255,255,255
260,373.587,255,255,255
261,83.725,255,255,255
262,1855.808,255,255,255
263,493.111,255,255,255
264,815.886,255,255,255
265,294.481,255,255,255
266,15566.501,255,255,255
267,94.696,255,255,255
268,120.680,255,255,255
269,81.415,255,255,255
270,133.383,255,255,255
271,84.302,255,255,255
272,278.891,255,255,255
273,5643.066,255,255,255
274,94.696,255,255,255
275,181.308,255,255,255
276,431.906,255,255,255
277,806.647,255,255,255
278,1770.351,255,255,255
279,35.222,255,255,255
280,282.355,255,255,255
281,235.007,255,255,255
282,236.162,255,255,255
283,113.173,255,255,255
284,220.572,255,255,255
285,1177.347,255,255,255
286,417.470,255,255,255
287,814.154,255,255,255
288,672.110,255,255,255
289,211.333,255,255,255
290,8517.432,255,255,255
291,207.869,255,255,255
292,565.866,255,255,255
293,4709.965,255,255,255
294,431.328,255,255,255
295,122.989,255,255,255
296,124.721,255,255,255
297,681.926,255,255,255
298,11405.656,255,255,255
299,343.561,255,255,255
300,196.898,255,255,255
301,366.658,255,255,255
302,568.175,255,255,255
303,257.527,255,255,255
304,1788.828,255,255,255
305,14173.778,255,255,255
306,690.587,255,255,255
307,869.585,255,255,255
308,1562.482,255,255,255
309,199.785,255,255,255
310,98.160,255,255,255
311,1021.445,255,255,255
312,97.006,255,255,255
313,110.286,255,255,255
314,269.075,255,255,255
315,470.592,255,255,255
316,1306.688,255,255,255
317,1642.165,255,255,255
318,117.792,255,255,255
319,247.133,255,255,255
320,338.365,255,255,255
321,487.337,255,255,255
322,139.734,255,255,255
323,148.395,255,255,255
324,175.534,255,255,255
325,552.008,255,255,255
326,547.388,255,255,255
327,59.474,255,255,255
328,625.339,255,255,255
329,187.082,255,255,255
330,217.108,255,255,255
331,143.199,255,255,255
332,301.987,255,255,255
333,68.712,255,255,255
334,309.494,255,255,255
335,2426.871,255,255,255
