 ,Area,Mean,Min,Max
329,41.237,255,255,255
330,157.601,255,255,255
331,80.434,255,255,255
332,103.298,255,255,255
333,147.393,255,255,255
334,37.971,255,255,255
335,61.244,255,255,255
336,154.334,255,255,255
337,95.949,255,255,255
338,48.995,255,255,255
339,98.807,255,255,255
340,96.357,255,255,255
341,386.244,255,255,255
342,228.235,255,255,255
343,218.436,255,255,255
344,63.285,255,255,255
345,76.759,255,255,255
346,88.191,255,255,255
347,82.067,255,255,255
348,110.647,255,255,255
349,137.186,255,255,255
350,75.942,255,255,255
351,223.744,255,255,255
352,71.859,255,255,255
353,124.937,255,255,255
354,295.195,255,255,255
355,60.836,255,255,255
356,242.934,255,255,255
357,136.370,255,255,255
358,213.537,255,255,255
359,40.829,255,255,255
360,67.368,255,255,255
361,106.156,255,255,255
362,40.013,255,255,255
363,253.141,255,255,255
364,98.398,255,255,255
365,89.416,255,255,255
366,142.494,255,255,255
367,188.223,255,255,255
368,174.749,255,255,255
369,55.936,255,255,255
370,82.067,255,255,255
371,147.393,255,255,255
372,124.121,255,255,255
373,142.086,255,255,255
374,133.103,255,255,255
375,230.277,255,255,255
376,120.854,255,255,255
377,102.073,255,255,255
378,114.730,255,255,255
379,82.475,255,255,255
380,202.105,255,255,255
381,120.854,255,255,255
382,41.237,255,255,255
383,117.588,255,255,255
384,114.322,255,255,255
385,28.580,255,255,255
386,98.398,255,255,255
387,80.434,255,255,255
388,62.060,255,255,255
389,214.353,255,255,255
390,351.539,255,255,255
391,321.734,255,255,255
392,263.757,255,255,255
393,148.210,255,255,255
