 ,Area,Mean,Min,Max
448,70.462,255,255,255
449,69.875,255,255,255
450,48.149,255,255,255
451,54.021,255,255,255
452,28.772,255,255,255
453,34.057,255,255,255
454,66.939,255,255,255
455,45.801,255,255,255
456,32.882,255,255,255
457,34.057,255,255,255
458,4597.677,255,255,255
459,1941.241,255,255,255
460,1206.083,255,255,255
461,1156.759,255,255,255
462,1076.314,255,255,255
463,520.835,255,255,255
464,1025.816,255,255,255
465,736.333,255,255,255
466,476.209,255,255,255
467,146.797,255,255,255
468,406.334,255,255,255
469,214.323,255,255,255
470,210.213,255,255,255
471,248.967,255,255,255
472,151.494,255,255,255
473,240.160,255,255,255
474,65.178,255,255,255
475,92.188,255,255,255
476,154.430,255,255,255
477,60.480,255,255,255
478,111.566,255,255,255
479,88.665,255,255,255
480,88.078,255,255,255
481,107.455,255,255,255
482,87.491,255,255,255
483,95.712,255,255,255
484,39.342,255,255,255
485,28.185,255,255,255
486,54.608,255,255,255
487,61.655,255,255,255
488,54.608,255,255,255
489,56.370,255,255,255
490,38.754,255,255,255
491,24.662,255,255,255
492,48.149,255,255,255
493,1264.214,255,255,255
494,2213.109,255,255,255
495,2532.539,255,255,255
496,826.173,255,255,255
497,485.604,255,255,255
498,827.347,255,255,255
499,323.540,255,255,255
500,365.818,255,255,255
501,518.486,255,255,255
502,172.046,255,255,255
503,775.087,255,255,255
504,257.775,255,255,255
505,253.665,255,255,255
506,185.551,255,255,255
507,196.121,255,255,255
508,152.669,255,255,255
509,189.074,255,255,255
510,256.601,255,255,255
511,41.690,255,255,255
512,274.804,255,255,255
513,76.922,255,255,255
514,42.277,255,255,255
515,82.793,255,255,255
516,49.324,255,255,255
517,61.655,255,255,255
518,36.406,255,255,255
519,81.619,255,255,255
520,69.875,255,255,255
521,64.591,255,255,255
522,56.370,255,255,255
523,49.324,255,255,255
524,48.737,255,255,255
525,42.865,255,255,255
526,45.213,255,255,255
527,25.836,255,255,255
528,5471.999,255,255,255
529,1020.532,255,255,255
530,510.266,255,255,255
531,659.411,255,255,255
532,376.387,255,255,255
533,292.419,255,255,255
534,240.747,255,255,255
535,168.523,255,255,255
536,128.007,255,255,255
537,231.939,255,255,255
538,88.665,255,255,255
539,145.035,255,255,255
540,81.619,255,255,255
541,179.679,255,255,255
542,73.986,255,255,255
543,78.683,255,255,255
544,57.544,255,255,255
545,60.480,255,255,255
546,69.875,255,255,255
547,77.509,255,255,255
548,34.057,255,255,255
549,41.103,255,255,255
550,29.947,255,255,255
551,123.309,255,255,255
552,15.854,255,255,255
553,32.882,255,255,255
